x,y,z,qx,qy,qz,qw,vx,vy,vz,vroll,vpitch,vyaw,ax,ay,az,aroll,apitch,ayaw
0.486075,0.128076,0.482076,0.717752,-0.696061,-0.0177523,-0.00393622,-0.026154,-0.026154,-0.026154,0.135447,0.0862893,0.135447,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.486049,0.12805,0.48205,0.717798,-0.696012,-0.0178308,-0.00395361,-0.0262117,-0.0262117,-0.0262117,0.135746,0.0864798,0.135746,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.486023,0.128024,0.482024,0.717845,-0.695962,-0.0179094,-0.00397104,-0.0262694,-0.0262694,-0.0262694,0.136045,0.0866703,0.136045,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485996,0.127997,0.481997,0.717891,-0.695912,-0.0179882,-0.00398851,-0.0263272,-0.0263272,-0.0263272,0.136344,0.0868608,0.136344,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.48597,0.127971,0.481971,0.717938,-0.695862,-0.0180672,-0.00400602,-0.0263849,-0.0263849,-0.0263849,0.136643,0.0870513,0.136643,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485944,0.127945,0.481945,0.717984,-0.695812,-0.0181464,-0.00402357,-0.0264426,-0.0264426,-0.0264426,0.136942,0.0872418,0.136942,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485917,0.127918,0.481918,0.718031,-0.695761,-0.0182257,-0.00404116,-0.0265004,-0.0265004,-0.0265004,0.137241,0.0874323,0.137241,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485891,0.127892,0.481892,0.718077,-0.695711,-0.0183052,-0.00405878,-0.0265581,-0.0265581,-0.0265581,0.13754,0.0876227,0.13754,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485864,0.127865,0.481865,0.718124,-0.695661,-0.0183849,-0.00407644,-0.0266158,-0.0266158,-0.0266158,0.137839,0.0878132,0.137839,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485837,0.127838,0.481838,0.718171,-0.69561,-0.0184647,-0.00409414,-0.0266736,-0.0266736,-0.0266736,0.138138,0.0880037,0.138138,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485811,0.127812,0.481812,0.718218,-0.695559,-0.0185447,-0.00411188,-0.0267313,-0.0267313,-0.0267313,0.138437,0.0881942,0.138437,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485784,0.127785,0.481785,0.718265,-0.695508,-0.0186249,-0.00412966,-0.0267891,-0.0267891,-0.0267891,0.138736,0.0883847,0.138736,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485757,0.127758,0.481758,0.718312,-0.695457,-0.0187053,-0.00414748,-0.0268468,-0.0268468,-0.0268468,0.139035,0.0885752,0.139035,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.48573,0.127731,0.481731,0.71836,-0.695406,-0.0187858,-0.00416533,-0.0269045,-0.0269045,-0.0269045,0.139334,0.0887656,0.139334,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485703,0.127704,0.481704,0.718407,-0.695355,-0.0188665,-0.00418322,-0.0269623,-0.0269623,-0.0269623,0.139633,0.0889561,0.139633,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485676,0.127677,0.481677,0.718454,-0.695304,-0.0189474,-0.00420115,-0.02702,-0.02702,-0.02702,0.139932,0.0891466,0.139932,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485649,0.12765,0.48165,0.718502,-0.695252,-0.0190284,-0.00421912,-0.0270777,-0.0270777,-0.0270777,0.140231,0.0893371,0.140231,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485622,0.127623,0.481623,0.71855,-0.695201,-0.0191097,-0.00423713,-0.0271355,-0.0271355,-0.0271355,0.14053,0.0895276,0.14053,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485595,0.127596,0.481596,0.718597,-0.695149,-0.0191911,-0.00425518,-0.0271932,-0.0271932,-0.0271932,0.140829,0.0897181,0.140829,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485568,0.127569,0.481569,0.718645,-0.695097,-0.0192726,-0.00427326,-0.0272509,-0.0272509,-0.0272509,0.141128,0.0899085,0.141128,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485541,0.127542,0.481542,0.718693,-0.695045,-0.0193544,-0.00429138,-0.0273087,-0.0273087,-0.0273087,0.141427,0.090099,0.141427,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485513,0.127514,0.481514,0.718741,-0.694993,-0.0194363,-0.00430954,-0.0273664,-0.0273664,-0.0273664,0.141726,0.0902895,0.141726,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485486,0.127487,0.481487,0.718789,-0.694941,-0.0195184,-0.00432774,-0.0274241,-0.0274241,-0.0274241,0.142025,0.09048,0.142025,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485458,0.127459,0.481459,0.718838,-0.694889,-0.0196006,-0.00434598,-0.0274819,-0.0274819,-0.0274819,0.142324,0.0906705,0.142324,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485431,0.127432,0.481432,0.718886,-0.694836,-0.0196831,-0.00436425,-0.0275396,-0.0275396,-0.0275396,0.142623,0.090861,0.142623,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485403,0.127404,0.481404,0.718934,-0.694784,-0.0197657,-0.00438257,-0.0275973,-0.0275973,-0.0275973,0.142922,0.0910515,0.142922,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485376,0.127377,0.481377,0.718983,-0.694731,-0.0198485,-0.00440092,-0.0276551,-0.0276551,-0.0276551,0.143221,0.0912419,0.143221,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485348,0.127349,0.481349,0.719031,-0.694678,-0.0199314,-0.00441931,-0.0277128,-0.0277128,-0.0277128,0.14352,0.0914324,0.14352,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.48532,0.127321,0.481321,0.71908,-0.694625,-0.0200145,-0.00443774,-0.0277705,-0.0277705,-0.0277705,0.143819,0.0916229,0.143819,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485292,0.127293,0.481293,0.719129,-0.694572,-0.0200978,-0.0044562,-0.0278283,-0.0278283,-0.0278283,0.144118,0.0918134,0.144118,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485265,0.127266,0.481266,0.719178,-0.694519,-0.0201813,-0.00447471,-0.027886,-0.027886,-0.027886,0.144417,0.0920039,0.144417,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485237,0.127238,0.481238,0.719227,-0.694466,-0.020265,-0.00449325,-0.0279438,-0.0279438,-0.0279438,0.144716,0.0921944,0.144716,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485209,0.12721,0.48121,0.719276,-0.694413,-0.0203488,-0.00451183,-0.0280015,-0.0280015,-0.0280015,0.145015,0.0923848,0.145015,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485181,0.127182,0.481182,0.719325,-0.694359,-0.0204328,-0.00453045,-0.0280592,-0.0280592,-0.0280592,0.145314,0.0925753,0.145314,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485153,0.127154,0.481154,0.719374,-0.694306,-0.0205169,-0.00454911,-0.028117,-0.028117,-0.028117,0.145613,0.0927658,0.145613,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485124,0.127125,0.481125,0.719423,-0.694252,-0.0206013,-0.00456781,-0.0281747,-0.0281747,-0.0281747,0.145912,0.0929563,0.145912,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485096,0.127097,0.481097,0.719473,-0.694198,-0.0206858,-0.00458654,-0.0282324,-0.0282324,-0.0282324,0.146211,0.0931468,0.146211,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485068,0.127069,0.481069,0.719522,-0.694144,-0.0207704,-0.00460532,-0.0282902,-0.0282902,-0.0282902,0.14651,0.0933373,0.14651,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.48504,0.127041,0.481041,0.719572,-0.69409,-0.0208553,-0.00462413,-0.0283479,-0.0283479,-0.0283479,0.146809,0.0935277,0.146809,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.485011,0.127012,0.481012,0.719621,-0.694036,-0.0209403,-0.00464298,-0.0284056,-0.0284056,-0.0284056,0.147108,0.0937182,0.147108,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484983,0.126984,0.480984,0.719671,-0.693981,-0.0210255,-0.00466187,-0.0284634,-0.0284634,-0.0284634,0.147407,0.0939087,0.147407,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484954,0.126955,0.480955,0.719721,-0.693927,-0.0211109,-0.00468079,-0.0285211,-0.0285211,-0.0285211,0.147706,0.0940992,0.147706,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484926,0.126927,0.480927,0.719771,-0.693872,-0.0211964,-0.00469976,-0.0285788,-0.0285788,-0.0285788,0.148005,0.0942897,0.148005,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484897,0.126898,0.480898,0.719821,-0.693818,-0.0212821,-0.00471876,-0.0286366,-0.0286366,-0.0286366,0.148304,0.0944802,0.148304,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484868,0.126869,0.480869,0.719871,-0.693763,-0.021368,-0.0047378,-0.0286943,-0.0286943,-0.0286943,0.148603,0.0946707,0.148603,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.48484,0.126841,0.480841,0.719921,-0.693708,-0.0214541,-0.00475688,-0.028752,-0.028752,-0.028752,0.148902,0.0948611,0.148902,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484811,0.126812,0.480812,0.719972,-0.693653,-0.0215403,-0.004776,-0.0288098,-0.0288098,-0.0288098,0.149201,0.0950516,0.149201,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484782,0.126783,0.480783,0.720022,-0.693598,-0.0216267,-0.00479516,-0.0288675,-0.0288675,-0.0288675,0.1495,0.0952421,0.1495,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484753,0.126754,0.480754,0.720073,-0.693543,-0.0217133,-0.00481435,-0.0289252,-0.0289252,-0.0289252,0.149799,0.0954326,0.149799,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484724,0.126725,0.480725,0.720123,-0.693487,-0.0218001,-0.00483358,-0.028983,-0.028983,-0.028983,0.150098,0.0956231,0.150098,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484695,0.126696,0.480696,0.720174,-0.693432,-0.021887,-0.00485285,-0.0290407,-0.0290407,-0.0290407,0.150397,0.0958136,0.150397,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484666,0.126667,0.480667,0.720225,-0.693376,-0.0219741,-0.00487216,-0.0290985,-0.0290985,-0.0290985,0.150696,0.096004,0.150696,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484637,0.126638,0.480638,0.720276,-0.69332,-0.0220614,-0.00489151,-0.0291562,-0.0291562,-0.0291562,0.150995,0.0961945,0.150995,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484608,0.126609,0.480609,0.720327,-0.693264,-0.0221488,-0.0049109,-0.0292139,-0.0292139,-0.0292139,0.151294,0.096385,0.151294,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484579,0.12658,0.48058,0.720378,-0.693208,-0.0222364,-0.00493032,-0.0292717,-0.0292717,-0.0292717,0.151593,0.0965755,0.151593,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484549,0.12655,0.48055,0.720429,-0.693152,-0.0223242,-0.00494978,-0.0293294,-0.0293294,-0.0293294,0.151892,0.096766,0.151892,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.48452,0.126521,0.480521,0.72048,-0.693096,-0.0224122,-0.00496928,-0.0293871,-0.0293871,-0.0293871,0.152191,0.0969565,0.152191,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484491,0.126492,0.480492,0.720531,-0.69304,-0.0225003,-0.00498882,-0.0294449,-0.0294449,-0.0294449,0.15249,0.0971469,0.15249,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484461,0.126462,0.480462,0.720583,-0.692983,-0.0225886,-0.0050084,-0.0295026,-0.0295026,-0.0295026,0.152789,0.0973374,0.152789,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484432,0.126433,0.480433,0.720634,-0.692927,-0.0226771,-0.00502802,-0.0295603,-0.0295603,-0.0295603,0.153088,0.0975279,0.153088,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484402,0.126403,0.480403,0.720686,-0.69287,-0.0227657,-0.00504767,-0.0296181,-0.0296181,-0.0296181,0.153387,0.0977184,0.153387,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484372,0.126373,0.480373,0.720737,-0.692813,-0.0228546,-0.00506736,-0.0296758,-0.0296758,-0.0296758,0.153686,0.0979089,0.153686,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484343,0.126344,0.480344,0.720789,-0.692756,-0.0229436,-0.00508709,-0.0297335,-0.0297335,-0.0297335,0.153985,0.0980994,0.153985,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484313,0.126314,0.480314,0.720841,-0.692699,-0.0230327,-0.00510686,-0.0297913,-0.0297913,-0.0297913,0.154284,0.0982899,0.154284,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484283,0.126284,0.480284,0.720893,-0.692642,-0.0231221,-0.00512667,-0.029849,-0.029849,-0.029849,0.154583,0.0984803,0.154583,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484253,0.126254,0.480254,0.720945,-0.692585,-0.0232116,-0.00514651,-0.0299067,-0.0299067,-0.0299067,0.154882,0.0986708,0.154882,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484223,0.126224,0.480224,0.720997,-0.692527,-0.0233013,-0.0051664,-0.0299645,-0.0299645,-0.0299645,0.155181,0.0988613,0.155181,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484193,0.126194,0.480194,0.721049,-0.69247,-0.0233911,-0.00518632,-0.0300222,-0.0300222,-0.0300222,0.15548,0.0990518,0.15548,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484163,0.126164,0.480164,0.721102,-0.692412,-0.0234812,-0.00520628,-0.0300799,-0.0300799,-0.0300799,0.155779,0.0992423,0.155779,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484133,0.126134,0.480134,0.721154,-0.692354,-0.0235714,-0.00522628,-0.0301377,-0.0301377,-0.0301377,0.156078,0.0994328,0.156078,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484103,0.126104,0.480104,0.721207,-0.692296,-0.0236617,-0.00524631,-0.0301954,-0.0301954,-0.0301954,0.156377,0.0996232,0.156377,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484073,0.126074,0.480074,0.721259,-0.692238,-0.0237523,-0.00526639,-0.0302532,-0.0302532,-0.0302532,0.156676,0.0998137,0.156676,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484042,0.126043,0.480043,0.721312,-0.69218,-0.023843,-0.0052865,-0.0303109,-0.0303109,-0.0303109,0.156975,0.100004,0.156975,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.484012,0.126013,0.480013,0.721365,-0.692122,-0.0239339,-0.00530665,-0.0303686,-0.0303686,-0.0303686,0.157274,0.100195,0.157274,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483982,0.125983,0.479983,0.721418,-0.692063,-0.024025,-0.00532684,-0.0304264,-0.0304264,-0.0304264,0.157573,0.100385,0.157573,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483951,0.125952,0.479952,0.72147,-0.692005,-0.0241162,-0.00534707,-0.0304841,-0.0304841,-0.0304841,0.157872,0.100576,0.157872,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483921,0.125922,0.479922,0.721524,-0.691946,-0.0242076,-0.00536733,-0.0305418,-0.0305418,-0.0305418,0.158171,0.100766,0.158171,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.48389,0.125891,0.479891,0.721577,-0.691887,-0.0242992,-0.00538764,-0.0305996,-0.0305996,-0.0305996,0.15847,0.100957,0.15847,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483859,0.12586,0.47986,0.72163,-0.691829,-0.024391,-0.00540798,-0.0306573,-0.0306573,-0.0306573,0.158769,0.101147,0.158769,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483829,0.12583,0.47983,0.721683,-0.69177,-0.0244829,-0.00542836,-0.030715,-0.030715,-0.030715,0.159068,0.101338,0.159068,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483798,0.125799,0.479799,0.721737,-0.69171,-0.024575,-0.00544878,-0.0307728,-0.0307728,-0.0307728,0.159367,0.101528,0.159367,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483767,0.125768,0.479768,0.72179,-0.691651,-0.0246673,-0.00546924,-0.0308305,-0.0308305,-0.0308305,0.159666,0.101719,0.159666,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483736,0.125737,0.479737,0.721844,-0.691592,-0.0247597,-0.00548974,-0.0308882,-0.0308882,-0.0308882,0.159965,0.101909,0.159965,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483705,0.125706,0.479706,0.721897,-0.691532,-0.0248524,-0.00551027,-0.030946,-0.030946,-0.030946,0.160264,0.1021,0.160264,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483675,0.125676,0.479676,0.721951,-0.691473,-0.0249452,-0.00553084,-0.0310037,-0.0310037,-0.0310037,0.160563,0.10229,0.160563,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483643,0.125644,0.479644,0.722005,-0.691413,-0.0250381,-0.00555145,-0.0310614,-0.0310614,-0.0310614,0.160862,0.102481,0.160862,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483612,0.125613,0.479613,0.722059,-0.691353,-0.0251313,-0.0055721,-0.0311192,-0.0311192,-0.0311192,0.161161,0.102671,0.161161,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483581,0.125582,0.479582,0.722113,-0.691293,-0.0252246,-0.00559279,-0.0311769,-0.0311769,-0.0311769,0.16146,0.102861,0.16146,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.48355,0.125551,0.479551,0.722167,-0.691233,-0.0253181,-0.00561351,-0.0312346,-0.0312346,-0.0312346,0.161759,0.103052,0.161759,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483519,0.12552,0.47952,0.722221,-0.691173,-0.0254117,-0.00563428,-0.0312924,-0.0312924,-0.0312924,0.162058,0.103242,0.162058,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483487,0.125488,0.479488,0.722275,-0.691112,-0.0255056,-0.00565508,-0.0313501,-0.0313501,-0.0313501,0.162357,0.103433,0.162357,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483456,0.125457,0.479457,0.72233,-0.691052,-0.0255996,-0.00567592,-0.0314079,-0.0314079,-0.0314079,0.162656,0.103623,0.162656,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483425,0.125426,0.479426,0.722384,-0.690991,-0.0256937,-0.0056968,-0.0314656,-0.0314656,-0.0314656,0.162955,0.103814,0.162955,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483393,0.125394,0.479394,0.722439,-0.690931,-0.0257881,-0.00571771,-0.0315233,-0.0315233,-0.0315233,0.163254,0.104004,0.163254,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483362,0.125363,0.479363,0.722493,-0.69087,-0.0258826,-0.00573867,-0.0315811,-0.0315811,-0.0315811,0.163553,0.104195,0.163553,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.48333,0.125331,0.479331,0.722548,-0.690809,-0.0259773,-0.00575966,-0.0316388,-0.0316388,-0.0316388,0.163852,0.104385,0.163852,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483298,0.125299,0.479299,0.722603,-0.690748,-0.0260722,-0.00578069,-0.0316965,-0.0316965,-0.0316965,0.164151,0.104576,0.164151,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483267,0.125268,0.479268,0.722658,-0.690687,-0.0261672,-0.00580176,-0.0317543,-0.0317543,-0.0317543,0.16445,0.104766,0.16445,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483235,0.125236,0.479236,0.722713,-0.690625,-0.0262624,-0.00582287,-0.031812,-0.031812,-0.031812,0.164749,0.104957,0.164749,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483203,0.125204,0.479204,0.722768,-0.690564,-0.0263578,-0.00584402,-0.0318697,-0.0318697,-0.0318697,0.165048,0.105147,0.165048,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483171,0.125172,0.479172,0.722823,-0.690502,-0.0264533,-0.0058652,-0.0319275,-0.0319275,-0.0319275,0.165347,0.105338,0.165347,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483139,0.12514,0.47914,0.722878,-0.69044,-0.0265491,-0.00588642,-0.0319852,-0.0319852,-0.0319852,0.165646,0.105528,0.165646,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483107,0.125108,0.479108,0.722934,-0.690379,-0.026645,-0.00590768,-0.0320429,-0.0320429,-0.0320429,0.165945,0.105719,0.165945,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483075,0.125076,0.479076,0.722989,-0.690317,-0.026741,-0.00592898,-0.0321007,-0.0321007,-0.0321007,0.166244,0.105909,0.166244,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483043,0.125044,0.479044,0.723045,-0.690255,-0.0268373,-0.00595032,-0.0321584,-0.0321584,-0.0321584,0.166543,0.1061,0.166543,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.483011,0.125012,0.479012,0.7231,-0.690192,-0.0269337,-0.00597169,-0.0322161,-0.0322161,-0.0322161,0.166842,0.10629,0.166842,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482978,0.124979,0.478979,0.723156,-0.69013,-0.0270303,-0.00599311,-0.0322739,-0.0322739,-0.0322739,0.167141,0.106481,0.167141,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482946,0.124947,0.478947,0.723212,-0.690068,-0.0271271,-0.00601456,-0.0323316,-0.0323316,-0.0323316,0.16744,0.106671,0.16744,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482914,0.124915,0.478915,0.723268,-0.690005,-0.027224,-0.00603605,-0.0323894,-0.0323894,-0.0323894,0.167739,0.106862,0.167739,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482881,0.124882,0.478882,0.723323,-0.689942,-0.0273211,-0.00605758,-0.0324471,-0.0324471,-0.0324471,0.168038,0.107052,0.168038,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482849,0.12485,0.47885,0.72338,-0.68988,-0.0274184,-0.00607915,-0.0325048,-0.0325048,-0.0325048,0.168337,0.107243,0.168337,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482816,0.124817,0.478817,0.723436,-0.689817,-0.0275158,-0.00610075,-0.0325626,-0.0325626,-0.0325626,0.168636,0.107433,0.168636,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482784,0.124785,0.478785,0.723492,-0.689754,-0.0276135,-0.00612239,-0.0326203,-0.0326203,-0.0326203,0.168935,0.107624,0.168935,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482751,0.124752,0.478752,0.723548,-0.689691,-0.0277113,-0.00614408,-0.032678,-0.032678,-0.032678,0.169234,0.107814,0.169234,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482718,0.124719,0.478719,0.723605,-0.689627,-0.0278092,-0.0061658,-0.0327358,-0.0327358,-0.0327358,0.169533,0.108005,0.169533,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482686,0.124687,0.478687,0.723661,-0.689564,-0.0279074,-0.00618755,-0.0327935,-0.0327935,-0.0327935,0.169832,0.108195,0.169832,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482653,0.124654,0.478654,0.723718,-0.6895,-0.0280057,-0.00620935,-0.0328512,-0.0328512,-0.0328512,0.170131,0.108386,0.170131,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.48262,0.124621,0.478621,0.723774,-0.689437,-0.0281042,-0.00623118,-0.032909,-0.032909,-0.032909,0.17043,0.108576,0.17043,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482587,0.124588,0.478588,0.723831,-0.689373,-0.0282028,-0.00625306,-0.0329667,-0.0329667,-0.0329667,0.170729,0.108766,0.170729,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482554,0.124555,0.478555,0.723888,-0.689309,-0.0283017,-0.00627497,-0.0330244,-0.0330244,-0.0330244,0.171028,0.108957,0.171028,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482521,0.124522,0.478522,0.723945,-0.689245,-0.0284007,-0.00629692,-0.0330822,-0.0330822,-0.0330822,0.171327,0.109147,0.171327,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482488,0.124489,0.478489,0.724002,-0.689181,-0.0284998,-0.0063189,-0.0331399,-0.0331399,-0.0331399,0.171626,0.109338,0.171626,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482455,0.124456,0.478456,0.724059,-0.689116,-0.0285992,-0.00634093,-0.0331976,-0.0331976,-0.0331976,0.171925,0.109528,0.171925,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482421,0.124422,0.478422,0.724116,-0.689052,-0.0286987,-0.00636299,-0.0332554,-0.0332554,-0.0332554,0.172224,0.109719,0.172224,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482388,0.124389,0.478389,0.724173,-0.688987,-0.0287984,-0.00638509,-0.0333131,-0.0333131,-0.0333131,0.172523,0.109909,0.172523,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482355,0.124356,0.478356,0.724231,-0.688923,-0.0288983,-0.00640723,-0.0333708,-0.0333708,-0.0333708,0.172822,0.1101,0.172822,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482321,0.124322,0.478322,0.724288,-0.688858,-0.0289983,-0.00642941,-0.0334286,-0.0334286,-0.0334286,0.173121,0.11029,0.173121,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482288,0.124289,0.478289,0.724345,-0.688793,-0.0290985,-0.00645163,-0.0334863,-0.0334863,-0.0334863,0.17342,0.110481,0.17342,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482254,0.124255,0.478255,0.724403,-0.688728,-0.0291989,-0.00647388,-0.0335441,-0.0335441,-0.0335441,0.173719,0.110671,0.173719,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
0.482221,0.124222,0.478222,0.724461,-0.688663,-0.0292995,-0.00649618,-0.0336018,-0.0336018,-0.0336018,0.174018,0.110862,0.174018,-0.057735,-0.057735,-0.057735,0.299,0.190484,0.299
