x,y,z,qx,qy,qz,qw,vx,vy,vz,vroll,vpitch,vyaw,ax,ay,az,aroll,apitch,ayaw
0.458036,-0.0964627,0.528039,0.948624,-0.129234,-0.236571,-0.165666,-0.0202102,-0.0202102,-0.0202102,0.104665,0.0666791,0.104665,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.458016,-0.0964829,0.528019,0.948614,-0.129178,-0.236618,-0.165699,-0.0201525,-0.0201525,-0.0201525,0.104366,0.0664887,0.104366,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457996,-0.096503,0.527999,0.948604,-0.129122,-0.236665,-0.165732,-0.0200947,-0.0200947,-0.0200947,0.104067,0.0662982,0.104067,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457976,-0.0965231,0.527979,0.948594,-0.129065,-0.236712,-0.165765,-0.020037,-0.020037,-0.020037,0.103768,0.0661077,0.103768,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457956,-0.0965431,0.527959,0.948585,-0.12901,-0.236759,-0.165797,-0.0199793,-0.0199793,-0.0199793,0.103469,0.0659172,0.103469,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457936,-0.096563,0.527939,0.948575,-0.128954,-0.236805,-0.16583,-0.0199215,-0.0199215,-0.0199215,0.10317,0.0657267,0.10317,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457916,-0.0965829,0.527919,0.948565,-0.128898,-0.236851,-0.165862,-0.0198638,-0.0198638,-0.0198638,0.102871,0.0655362,0.102871,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457896,-0.0966028,0.527899,0.948556,-0.128843,-0.236898,-0.165895,-0.019806,-0.019806,-0.019806,0.102572,0.0653458,0.102572,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457876,-0.0966225,0.527879,0.948546,-0.128787,-0.236944,-0.165927,-0.0197483,-0.0197483,-0.0197483,0.102273,0.0651553,0.102273,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457857,-0.0966423,0.52786,0.948536,-0.128732,-0.236989,-0.165959,-0.0196906,-0.0196906,-0.0196906,0.101974,0.0649648,0.101974,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457837,-0.0966619,0.52784,0.948527,-0.128677,-0.237035,-0.165991,-0.0196328,-0.0196328,-0.0196328,0.101675,0.0647743,0.101675,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457817,-0.0966815,0.52782,0.948517,-0.128622,-0.237081,-0.166023,-0.0195751,-0.0195751,-0.0195751,0.101376,0.0645838,0.101376,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457798,-0.0967011,0.527801,0.948508,-0.128568,-0.237126,-0.166055,-0.0195174,-0.0195174,-0.0195174,0.101077,0.0643933,0.101077,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457778,-0.0967206,0.527781,0.948498,-0.128513,-0.237172,-0.166087,-0.0194596,-0.0194596,-0.0194596,0.100778,0.0642028,0.100778,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457759,-0.09674,0.527762,0.948489,-0.128459,-0.237217,-0.166118,-0.0194019,-0.0194019,-0.0194019,0.100479,0.0640124,0.100479,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.45774,-0.0967594,0.527743,0.948479,-0.128405,-0.237262,-0.16615,-0.0193442,-0.0193442,-0.0193442,0.10018,0.0638219,0.10018,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.45772,-0.0967787,0.527723,0.94847,-0.128351,-0.237307,-0.166182,-0.0192864,-0.0192864,-0.0192864,0.0998813,0.0636314,0.0998813,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457701,-0.0967979,0.527704,0.94846,-0.128297,-0.237352,-0.166213,-0.0192287,-0.0192287,-0.0192287,0.0995823,0.0634409,0.0995823,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457682,-0.0968171,0.527685,0.948451,-0.128243,-0.237397,-0.166244,-0.019171,-0.019171,-0.019171,0.0992833,0.0632504,0.0992833,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457663,-0.0968363,0.527666,0.948441,-0.12819,-0.237441,-0.166275,-0.0191132,-0.0191132,-0.0191132,0.0989843,0.0630599,0.0989843,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457644,-0.0968554,0.527647,0.948432,-0.128136,-0.237485,-0.166306,-0.0190555,-0.0190555,-0.0190555,0.0986853,0.0628695,0.0986853,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457625,-0.0968744,0.527628,0.948423,-0.128083,-0.23753,-0.166337,-0.0189978,-0.0189978,-0.0189978,0.0983863,0.062679,0.0983863,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457606,-0.0968934,0.527609,0.948413,-0.12803,-0.237574,-0.166368,-0.01894,-0.01894,-0.01894,0.0980873,0.0624885,0.0980873,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457587,-0.0969123,0.52759,0.948404,-0.127977,-0.237618,-0.166399,-0.0188823,-0.0188823,-0.0188823,0.0977883,0.062298,0.0977883,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457568,-0.0969311,0.527571,0.948395,-0.127924,-0.237662,-0.16643,-0.0188246,-0.0188246,-0.0188246,0.0974893,0.0621075,0.0974893,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457549,-0.0969499,0.527552,0.948386,-0.127872,-0.237705,-0.166461,-0.0187668,-0.0187668,-0.0187668,0.0971903,0.061917,0.0971903,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.45753,-0.0969687,0.527533,0.948376,-0.127819,-0.237749,-0.166491,-0.0187091,-0.0187091,-0.0187091,0.0968913,0.0617266,0.0968913,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457512,-0.0969873,0.527515,0.948367,-0.127767,-0.237793,-0.166522,-0.0186513,-0.0186513,-0.0186513,0.0965923,0.0615361,0.0965923,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457493,-0.097006,0.527496,0.948358,-0.127715,-0.237836,-0.166552,-0.0185936,-0.0185936,-0.0185936,0.0962933,0.0613456,0.0962933,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457474,-0.0970245,0.527477,0.948349,-0.127663,-0.237879,-0.166582,-0.0185359,-0.0185359,-0.0185359,0.0959943,0.0611551,0.0959943,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457456,-0.097043,0.527459,0.94834,-0.127611,-0.237922,-0.166612,-0.0184781,-0.0184781,-0.0184781,0.0956953,0.0609646,0.0956953,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457438,-0.0970615,0.527441,0.948331,-0.12756,-0.237965,-0.166642,-0.0184204,-0.0184204,-0.0184204,0.0953963,0.0607741,0.0953963,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457419,-0.0970799,0.527422,0.948322,-0.127508,-0.238008,-0.166672,-0.0183627,-0.0183627,-0.0183627,0.0950973,0.0605836,0.0950973,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457401,-0.0970982,0.527404,0.948312,-0.127457,-0.23805,-0.166702,-0.0183049,-0.0183049,-0.0183049,0.0947983,0.0603932,0.0947983,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457383,-0.0971165,0.527386,0.948303,-0.127406,-0.238093,-0.166732,-0.0182472,-0.0182472,-0.0182472,0.0944993,0.0602027,0.0944993,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457364,-0.0971347,0.527367,0.948294,-0.127355,-0.238135,-0.166762,-0.0181895,-0.0181895,-0.0181895,0.0942003,0.0600122,0.0942003,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457346,-0.0971529,0.527349,0.948285,-0.127304,-0.238178,-0.166791,-0.0181317,-0.0181317,-0.0181317,0.0939013,0.0598217,0.0939013,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457328,-0.097171,0.527331,0.948276,-0.127254,-0.23822,-0.166821,-0.018074,-0.018074,-0.018074,0.0936023,0.0596312,0.0936023,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.45731,-0.097189,0.527313,0.948268,-0.127203,-0.238262,-0.16685,-0.0180163,-0.0180163,-0.0180163,0.0933033,0.0594407,0.0933033,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457292,-0.097207,0.527295,0.948259,-0.127153,-0.238303,-0.166879,-0.0179585,-0.0179585,-0.0179585,0.0930043,0.0592503,0.0930043,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457274,-0.0972249,0.527277,0.94825,-0.127103,-0.238345,-0.166909,-0.0179008,-0.0179008,-0.0179008,0.0927053,0.0590598,0.0927053,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457256,-0.0972428,0.527259,0.948241,-0.127053,-0.238387,-0.166938,-0.0178431,-0.0178431,-0.0178431,0.0924063,0.0588693,0.0924063,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457238,-0.0972606,0.527241,0.948232,-0.127003,-0.238428,-0.166967,-0.0177853,-0.0177853,-0.0177853,0.0921073,0.0586788,0.0921073,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457221,-0.0972784,0.527224,0.948223,-0.126953,-0.238469,-0.166996,-0.0177276,-0.0177276,-0.0177276,0.0918083,0.0584883,0.0918083,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457203,-0.0972961,0.527206,0.948214,-0.126904,-0.238511,-0.167024,-0.0176699,-0.0176699,-0.0176699,0.0915093,0.0582978,0.0915093,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457185,-0.0973137,0.527188,0.948206,-0.126854,-0.238552,-0.167053,-0.0176121,-0.0176121,-0.0176121,0.0912103,0.0581074,0.0912103,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457168,-0.0973313,0.527171,0.948197,-0.126805,-0.238593,-0.167082,-0.0175544,-0.0175544,-0.0175544,0.0909113,0.0579169,0.0909113,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.45715,-0.0973488,0.527153,0.948188,-0.126756,-0.238633,-0.16711,-0.0174966,-0.0174966,-0.0174966,0.0906123,0.0577264,0.0906123,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457133,-0.0973663,0.527136,0.948179,-0.126707,-0.238674,-0.167139,-0.0174389,-0.0174389,-0.0174389,0.0903133,0.0575359,0.0903133,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457115,-0.0973837,0.527118,0.948171,-0.126659,-0.238714,-0.167167,-0.0173812,-0.0173812,-0.0173812,0.0900143,0.0573454,0.0900143,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457098,-0.097401,0.527101,0.948162,-0.12661,-0.238755,-0.167195,-0.0173234,-0.0173234,-0.0173234,0.0897153,0.0571549,0.0897153,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457081,-0.0974183,0.527084,0.948153,-0.126562,-0.238795,-0.167223,-0.0172657,-0.0172657,-0.0172657,0.0894163,0.0569644,0.0894163,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457063,-0.0974356,0.527066,0.948145,-0.126513,-0.238835,-0.167252,-0.017208,-0.017208,-0.017208,0.0891173,0.056774,0.0891173,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457046,-0.0974528,0.527049,0.948136,-0.126465,-0.238875,-0.167279,-0.0171502,-0.0171502,-0.0171502,0.0888183,0.0565835,0.0888183,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457029,-0.0974699,0.527032,0.948128,-0.126417,-0.238915,-0.167307,-0.0170925,-0.0170925,-0.0170925,0.0885193,0.056393,0.0885193,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.457012,-0.0974869,0.527015,0.948119,-0.12637,-0.238954,-0.167335,-0.0170348,-0.0170348,-0.0170348,0.0882203,0.0562025,0.0882203,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456995,-0.0975039,0.526998,0.948111,-0.126322,-0.238994,-0.167363,-0.016977,-0.016977,-0.016977,0.0879213,0.056012,0.0879213,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456978,-0.0975209,0.526981,0.948102,-0.126275,-0.239033,-0.16739,-0.0169193,-0.0169193,-0.0169193,0.0876223,0.0558215,0.0876223,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456961,-0.0975378,0.526964,0.948094,-0.126227,-0.239073,-0.167418,-0.0168616,-0.0168616,-0.0168616,0.0873233,0.0556311,0.0873233,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456944,-0.0975546,0.526947,0.948085,-0.12618,-0.239112,-0.167445,-0.0168038,-0.0168038,-0.0168038,0.0870243,0.0554406,0.0870243,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456928,-0.0975714,0.526931,0.948077,-0.126133,-0.239151,-0.167473,-0.0167461,-0.0167461,-0.0167461,0.0867253,0.0552501,0.0867253,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456911,-0.0975881,0.526914,0.948068,-0.126087,-0.23919,-0.1675,-0.0166884,-0.0166884,-0.0166884,0.0864263,0.0550596,0.0864263,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456894,-0.0976048,0.526897,0.94806,-0.12604,-0.239228,-0.167527,-0.0166306,-0.0166306,-0.0166306,0.0861273,0.0548691,0.0861273,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456878,-0.0976214,0.526881,0.948052,-0.125994,-0.239267,-0.167554,-0.0165729,-0.0165729,-0.0165729,0.0858283,0.0546786,0.0858283,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456861,-0.0976379,0.526864,0.948043,-0.125947,-0.239305,-0.167581,-0.0165152,-0.0165152,-0.0165152,0.0855293,0.0544882,0.0855293,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456845,-0.0976544,0.526848,0.948035,-0.125901,-0.239344,-0.167608,-0.0164574,-0.0164574,-0.0164574,0.0852303,0.0542977,0.0852303,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456828,-0.0976708,0.526831,0.948027,-0.125855,-0.239382,-0.167634,-0.0163997,-0.0163997,-0.0163997,0.0849313,0.0541072,0.0849313,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456812,-0.0976872,0.526815,0.948019,-0.125809,-0.23942,-0.167661,-0.0163419,-0.0163419,-0.0163419,0.0846323,0.0539167,0.0846323,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456795,-0.0977035,0.526798,0.94801,-0.125764,-0.239458,-0.167688,-0.0162842,-0.0162842,-0.0162842,0.0843333,0.0537262,0.0843333,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456779,-0.0977198,0.526782,0.948002,-0.125718,-0.239496,-0.167714,-0.0162265,-0.0162265,-0.0162265,0.0840343,0.0535357,0.0840343,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456763,-0.097736,0.526766,0.947994,-0.125673,-0.239533,-0.16774,-0.0161687,-0.0161687,-0.0161687,0.0837353,0.0533453,0.0837353,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456747,-0.0977521,0.52675,0.947986,-0.125628,-0.239571,-0.167767,-0.016111,-0.016111,-0.016111,0.0834363,0.0531548,0.0834363,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456731,-0.0977682,0.526734,0.947978,-0.125583,-0.239608,-0.167793,-0.0160533,-0.0160533,-0.0160533,0.0831373,0.0529643,0.0831373,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456715,-0.0977842,0.526718,0.94797,-0.125538,-0.239645,-0.167819,-0.0159955,-0.0159955,-0.0159955,0.0828383,0.0527738,0.0828383,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456699,-0.0978002,0.526702,0.947962,-0.125493,-0.239682,-0.167845,-0.0159378,-0.0159378,-0.0159378,0.0825393,0.0525833,0.0825393,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456683,-0.0978161,0.526686,0.947954,-0.125449,-0.239719,-0.167871,-0.0158801,-0.0158801,-0.0158801,0.0822403,0.0523928,0.0822403,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456667,-0.0978319,0.52667,0.947946,-0.125404,-0.239756,-0.167897,-0.0158223,-0.0158223,-0.0158223,0.0819413,0.0522023,0.0819413,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456651,-0.0978477,0.526654,0.947938,-0.12536,-0.239793,-0.167922,-0.0157646,-0.0157646,-0.0157646,0.0816423,0.0520119,0.0816423,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456636,-0.0978635,0.526639,0.94793,-0.125316,-0.239829,-0.167948,-0.0157069,-0.0157069,-0.0157069,0.0813433,0.0518214,0.0813433,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.45662,-0.0978791,0.526623,0.947922,-0.125272,-0.239866,-0.167973,-0.0156491,-0.0156491,-0.0156491,0.0810443,0.0516309,0.0810443,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456604,-0.0978948,0.526607,0.947914,-0.125229,-0.239902,-0.167999,-0.0155914,-0.0155914,-0.0155914,0.0807453,0.0514404,0.0807453,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456589,-0.0979103,0.526592,0.947906,-0.125185,-0.239938,-0.168024,-0.0155337,-0.0155337,-0.0155337,0.0804463,0.0512499,0.0804463,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456573,-0.0979258,0.526576,0.947898,-0.125142,-0.239974,-0.168049,-0.0154759,-0.0154759,-0.0154759,0.0801473,0.0510594,0.0801473,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456558,-0.0979413,0.526561,0.94789,-0.125098,-0.24001,-0.168074,-0.0154182,-0.0154182,-0.0154182,0.0798483,0.050869,0.0798483,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456542,-0.0979567,0.526545,0.947882,-0.125055,-0.240046,-0.168099,-0.0153605,-0.0153605,-0.0153605,0.0795493,0.0506785,0.0795493,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456527,-0.097972,0.52653,0.947875,-0.125012,-0.240082,-0.168124,-0.0153027,-0.0153027,-0.0153027,0.0792503,0.050488,0.0792503,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456512,-0.0979873,0.526515,0.947867,-0.12497,-0.240117,-0.168149,-0.015245,-0.015245,-0.015245,0.0789513,0.0502975,0.0789513,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456497,-0.0980025,0.5265,0.947859,-0.124927,-0.240152,-0.168174,-0.0151872,-0.0151872,-0.0151872,0.0786523,0.050107,0.0786523,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456481,-0.0980176,0.526484,0.947852,-0.124885,-0.240188,-0.168199,-0.0151295,-0.0151295,-0.0151295,0.0783533,0.0499165,0.0783533,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456466,-0.0980328,0.526469,0.947844,-0.124842,-0.240223,-0.168223,-0.0150718,-0.0150718,-0.0150718,0.0780543,0.0497261,0.0780543,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456451,-0.0980478,0.526454,0.947836,-0.1248,-0.240258,-0.168248,-0.015014,-0.015014,-0.015014,0.0777553,0.0495356,0.0777553,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456436,-0.0980628,0.526439,0.947829,-0.124758,-0.240292,-0.168272,-0.0149563,-0.0149563,-0.0149563,0.0774563,0.0493451,0.0774563,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456421,-0.0980777,0.526424,0.947821,-0.124717,-0.240327,-0.168296,-0.0148986,-0.0148986,-0.0148986,0.0771573,0.0491546,0.0771573,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456406,-0.0980926,0.526409,0.947813,-0.124675,-0.240362,-0.168321,-0.0148408,-0.0148408,-0.0148408,0.0768583,0.0489641,0.0768583,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456392,-0.0981074,0.526395,0.947806,-0.124633,-0.240396,-0.168345,-0.0147831,-0.0147831,-0.0147831,0.0765593,0.0487736,0.0765593,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456377,-0.0981221,0.52638,0.947798,-0.124592,-0.24043,-0.168369,-0.0147254,-0.0147254,-0.0147254,0.0762603,0.0485831,0.0762603,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456362,-0.0981368,0.526365,0.947791,-0.124551,-0.240464,-0.168393,-0.0146676,-0.0146676,-0.0146676,0.0759613,0.0483927,0.0759613,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456348,-0.0981515,0.526351,0.947783,-0.12451,-0.240498,-0.168416,-0.0146099,-0.0146099,-0.0146099,0.0756623,0.0482022,0.0756623,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456333,-0.0981661,0.526336,0.947776,-0.124469,-0.240532,-0.16844,-0.0145522,-0.0145522,-0.0145522,0.0753633,0.0480117,0.0753633,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456318,-0.0981806,0.526321,0.947768,-0.124429,-0.240566,-0.168464,-0.0144944,-0.0144944,-0.0144944,0.0750643,0.0478212,0.0750643,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456304,-0.098195,0.526307,0.947761,-0.124388,-0.240599,-0.168487,-0.0144367,-0.0144367,-0.0144367,0.0747653,0.0476307,0.0747653,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.45629,-0.0982095,0.526293,0.947754,-0.124348,-0.240633,-0.168511,-0.014379,-0.014379,-0.014379,0.0744663,0.0474402,0.0744663,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456275,-0.0982238,0.526278,0.947746,-0.124308,-0.240666,-0.168534,-0.0143212,-0.0143212,-0.0143212,0.0741673,0.0472498,0.0741673,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456261,-0.0982381,0.526264,0.947739,-0.124268,-0.240699,-0.168557,-0.0142635,-0.0142635,-0.0142635,0.0738683,0.0470593,0.0738683,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456247,-0.0982523,0.52625,0.947732,-0.124228,-0.240732,-0.16858,-0.0142057,-0.0142057,-0.0142057,0.0735693,0.0468688,0.0735693,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456232,-0.0982665,0.526235,0.947725,-0.124188,-0.240765,-0.168603,-0.014148,-0.014148,-0.014148,0.0732703,0.0466783,0.0732703,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456218,-0.0982806,0.526221,0.947717,-0.124149,-0.240798,-0.168626,-0.0140903,-0.0140903,-0.0140903,0.0729713,0.0464878,0.0729713,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456204,-0.0982947,0.526207,0.94771,-0.124109,-0.240831,-0.168649,-0.0140325,-0.0140325,-0.0140325,0.0726723,0.0462973,0.0726723,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.45619,-0.0983087,0.526193,0.947703,-0.12407,-0.240863,-0.168672,-0.0139748,-0.0139748,-0.0139748,0.0723733,0.0461069,0.0723733,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456176,-0.0983226,0.526179,0.947696,-0.124031,-0.240896,-0.168695,-0.0139171,-0.0139171,-0.0139171,0.0720743,0.0459164,0.0720743,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456162,-0.0983365,0.526165,0.947689,-0.123992,-0.240928,-0.168717,-0.0138593,-0.0138593,-0.0138593,0.0717753,0.0457259,0.0717753,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456149,-0.0983504,0.526152,0.947682,-0.123953,-0.24096,-0.16874,-0.0138016,-0.0138016,-0.0138016,0.0714763,0.0455354,0.0714763,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456135,-0.0983641,0.526138,0.947674,-0.123915,-0.240992,-0.168762,-0.0137439,-0.0137439,-0.0137439,0.0711773,0.0453449,0.0711773,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456121,-0.0983778,0.526124,0.947667,-0.123876,-0.241024,-0.168784,-0.0136861,-0.0136861,-0.0136861,0.0708783,0.0451544,0.0708783,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456107,-0.0983915,0.52611,0.94766,-0.123838,-0.241056,-0.168807,-0.0136284,-0.0136284,-0.0136284,0.0705793,0.0449639,0.0705793,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456094,-0.0984051,0.526097,0.947653,-0.1238,-0.241087,-0.168829,-0.0135707,-0.0135707,-0.0135707,0.0702803,0.0447735,0.0702803,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.45608,-0.0984186,0.526083,0.947646,-0.123762,-0.241119,-0.168851,-0.0135129,-0.0135129,-0.0135129,0.0699813,0.044583,0.0699813,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456067,-0.0984321,0.52607,0.947639,-0.123724,-0.24115,-0.168873,-0.0134552,-0.0134552,-0.0134552,0.0696823,0.0443925,0.0696823,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456053,-0.0984456,0.526056,0.947633,-0.123687,-0.241181,-0.168894,-0.0133975,-0.0133975,-0.0133975,0.0693833,0.044202,0.0693833,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.45604,-0.0984589,0.526043,0.947626,-0.123649,-0.241212,-0.168916,-0.0133397,-0.0133397,-0.0133397,0.0690843,0.0440115,0.0690843,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456027,-0.0984722,0.52603,0.947619,-0.123612,-0.241243,-0.168938,-0.013282,-0.013282,-0.013282,0.0687853,0.043821,0.0687853,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456014,-0.0984855,0.526017,0.947612,-0.123575,-0.241274,-0.168959,-0.0132243,-0.0132243,-0.0132243,0.0684863,0.0436306,0.0684863,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.456,-0.0984987,0.526003,0.947605,-0.123538,-0.241304,-0.168981,-0.0131665,-0.0131665,-0.0131665,0.0681873,0.0434401,0.0681873,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.455987,-0.0985118,0.52599,0.947598,-0.123501,-0.241335,-0.169002,-0.0131088,-0.0131088,-0.0131088,0.0678883,0.0432496,0.0678883,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.455974,-0.0985249,0.525977,0.947592,-0.123465,-0.241365,-0.169023,-0.013051,-0.013051,-0.013051,0.0675893,0.0430591,0.0675893,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.455961,-0.0985379,0.525964,0.947585,-0.123428,-0.241395,-0.169044,-0.0129933,-0.0129933,-0.0129933,0.0672903,0.0428686,0.0672903,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
0.455948,-0.0985509,0.525951,0.947578,-0.123392,-0.241425,-0.169066,-0.0129356,-0.0129356,-0.0129356,0.0669913,0.0426781,0.0669913,0.057735,0.057735,0.057735,-0.299,-0.190484,-0.299
